epoca,val_auc_roc,val_accuracy,perdida_discriminador,perdida_xerador,is_best
238,0.9438856936026937,0.9180219769477844,0.2809281051158905,4.48749303817749,1
240,0.9426121683501684,0.9028205275535583,0.5904906988143921,2.828427314758301,0
242,0.9401976734006732,0.9123076796531677,0.31448599696159363,4.5896735191345215,0
244,0.9387742626262627,0.9001098871231079,0.4195830225944519,2.7557902336120605,0
246,0.9424130976430976,0.9180586338043213,0.2926136255264282,4.5008087158203125,0
248,0.9426003063973065,0.9171062111854553,0.3130699396133423,4.198622703552246,0
250,0.9436097508417508,0.9139193892478943,0.28847673535346985,5.050998210906982,0
252,0.9468891010101012,0.8986446857452393,0.4726327061653137,2.8174641132354736,1
254,0.9430792962962963,0.8822710514068604,0.5449259877204895,3.5985701084136963,0
256,0.9465501616161617,0.90992671251297,0.2588067352771759,4.963366985321045,0
258,0.9443833838383837,0.9126740097999573,0.27098098397254944,4.064333438873291,0
260,0.944668936026936,0.9139193892478943,0.24613387882709503,5.3582634925842285,0
262,0.9436571313131313,0.9131501913070679,0.3089301288127899,3.654611825942993,0
264,0.9441562861952864,0.9090110063552856,0.35188454389572144,3.3783085346221924,0
266,0.9417532457912456,0.9165934324264526,0.28640100359916687,4.564497947692871,0
268,0.9474761346801347,0.9186080694198608,0.24420173466205597,5.701072692871094,1
270,0.9422453265993267,0.9023809432983398,0.4111349284648895,3.183027744293213,0
272,0.9425949427609429,0.9166300296783447,0.27616652846336365,3.7666256427764893,0
274,0.9455014478114477,0.9187179207801819,0.28723227977752686,5.4789533615112305,0
276,0.9454044511784512,0.9158974289894104,0.314262330532074,3.5148940086364746,0
278,0.9394135656565656,0.9119047522544861,0.2859114408493042,4.573570251464844,0
280,0.9460530639730639,0.9177655577659607,0.24901387095451355,5.474156856536865,0
282,0.9440636464646465,0.8833333253860474,0.5231752991676331,3.101538896560669,0
284,0.9464366026936026,0.913113534450531,0.31118670105934143,4.12364387512207,0
286,0.942661521885522,0.9009523987770081,0.29413506388664246,5.931124210357666,0
288,0.9476643737373738,0.9156410098075867,0.2815493643283844,4.902369022369385,1
290,0.9473505656565657,0.916373610496521,0.26595935225486755,4.593090534210205,0
292,0.9429374713804715,0.9132234454154968,0.2308652251958847,6.367095947265625,0
294,0.9346141313131315,0.9092307686805725,0.3155825138092041,4.147017002105713,0
296,0.9467574646464647,0.917435884475708,0.25534194707870483,4.4365010261535645,0
298,0.9455989932659932,0.9149816632270813,0.26647499203681946,4.325773239135742,0
300,0.9412988922558922,0.9136263728141785,0.24077118933200836,6.325779914855957,0
302,0.9455970976430976,0.9154945015907288,0.26781609654426575,4.4606146812438965,0
304,0.9476439730639732,0.9160439372062683,0.21728914976119995,8.25670337677002,0
306,0.9464221717171718,0.917435884475708,0.22930948436260223,10.370494842529297,0
308,0.9464847407407408,0.9178022146224976,0.2340322732925415,6.859289169311523,0
310,0.9499300875420874,0.9120146632194519,0.31402352452278137,4.123002052307129,1
312,0.9465451515151515,0.9183516502380371,0.2593361735343933,6.514748573303223,0
314,0.9457349427609428,0.9218681454658508,0.23932147026062012,8.180510520935059,0
316,0.9327513602693603,0.9049816727638245,0.32945555448532104,3.6400134563446045,0
318,0.9374911784511785,0.8765567541122437,0.5248972177505493,3.674919843673706,0
320,0.944413016835017,0.9172161221504211,0.2740524411201477,4.183308124542236,0
322,0.9492376161616163,0.9202197790145874,0.3141211271286011,3.8924198150634766,0
324,0.945911585858586,0.9206593632698059,0.3118624985218048,3.457693338394165,0
326,0.9439053434343436,0.8890842199325562,0.33223825693130493,5.260368347167969,0
328,0.9375884511784511,0.9099633693695068,0.2720204293727875,6.128804683685303,0
330,0.9475144006734006,0.9211721420288086,0.24206408858299255,4.491368770599365,0
332,0.9416649326599328,0.9133699536323547,0.3605390787124634,3.9255526065826416,0
334,0.9396808417508419,0.909853458404541,0.26986536383628845,6.636536598205566,0
336,0.9355814276094275,0.9131501913070679,0.36489540338516235,3.5613365173339844,0
338,0.9407342087542088,0.9182417392730713,0.26658934354782104,8.246603965759277,0
340,0.9421636397306398,0.9232600927352905,0.2227911353111267,6.3224382400512695,0
342,0.9433479191919194,0.9115018248558044,0.3943653404712677,3.5603253841400146,0
344,0.9435217373737373,0.9234798550605774,0.2538783848285675,7.578830242156982,0
346,0.9390439191919191,0.9262637495994568,0.23392722010612488,6.046215534210205,0
348,0.9446026296296295,0.927142858505249,0.286628395318985,7.134328365325928,0
350,0.9424455555555555,0.9263003468513489,0.25652435421943665,8.216845512390137,0
352,0.9435908148148148,0.9172893762588501,0.27462685108184814,4.428530216217041,0
354,0.9435788350168349,0.9266666769981384,0.22697439789772034,6.234434127807617,0
356,0.9424135488215487,0.9290842413902283,0.2549296021461487,4.042515277862549,0
358,0.9318117407407407,0.9073626399040222,0.32494932413101196,3.9186673164367676,0
360,0.9400892996632997,0.9178022146224976,0.31793245673179626,3.951958656311035,0
362,0.9476821414141414,0.9243956208229065,0.2719023525714874,5.728972911834717,0
364,0.9393449057239057,0.8964835405349731,0.3433191776275635,3.7587344646453857,0
366,0.9427554511784513,0.9286080598831177,0.23401670157909393,5.820744514465332,0
368,0.9424206936026938,0.9252014756202698,0.2464340627193451,4.872678756713867,0
370,0.9414033468013467,0.9296703338623047,0.36601606011390686,3.6322669982910156,0
372,0.9417399090909091,0.8709157705307007,0.4403363764286041,4.02297306060791,0
374,0.941439632996633,0.916300356388092,0.2279849350452423,9.089491844177246,0
376,0.9421052895622896,0.9265934228897095,0.2222720831632614,5.586664199829102,0
378,0.9426896363636366,0.9144322276115417,0.32994508743286133,3.5717265605926514,0
380,0.9377815993265994,0.879304051399231,0.36993855237960815,3.6400530338287354,0
382,0.9426387037037037,0.9298900961875916,0.23875820636749268,6.919462203979492,0
384,0.9457253232323232,0.9257875680923462,0.22777768969535828,7.906352519989014,0
386,0.9436084107744108,0.9191209077835083,0.28815412521362305,3.891303777694702,0
388,0.9482095993265994,0.9300000071525574,0.23925644159317017,4.6400065422058105,0
390,0.940291016835017,0.901098906993866,0.3104792535305023,5.023561954498291,0
392,0.943662101010101,0.9282417297363281,0.21372640132904053,6.728964805603027,0
